hood_id,crime,year,rate
134,robbery,2016,85.72319031
134,robbery,2017,130.6687164
134,robbery,2018,37.67897415
134,robbery,2019,104.0814819
134,robbery,2020,14.80165768
134,robbery,2021,14.78196621
134,robbery,2022,14.64450455
134,robbery,2023,21.62785721
134,shooting,2014,0
134,shooting,2015,15.41069508
134,shooting,2016,0
134,shooting,2017,7.686395168
134,shooting,2018,15.07159042
134,shooting,2019,0
134,shooting,2020,0
134,shooting,2021,0
134,shooting,2022,0
134,shooting,2023,21.62785721
134,theftfrommv,2014,205.4169159
134,theftfrommv,2015,208.0443878
134,theftfrommv,2016,249.3765564
134,theftfrommv,2017,399.6925354
134,theftfrommv,2018,158.2516937
134,theftfrommv,2019,327.1132202
134,theftfrommv,2020,340.4381409
134,theftfrommv,2021,177.3835907
134,theftfrommv,2022,252.3249946
134,theftfrommv,2023,158.6042786
134,theftover,2014,22.8241024
134,theftover,2015,38.52673721
134,theftover,2016,7.793017387
134,theftover,2017,7.686395168
134,theftover,2018,22.60738564
134,theftover,2019,7.434391499
134,theftover,2020,14.80165768
134,theftover,2021,7.390983105
134,theftover,2022,14.64450455
134,theftover,2023,14.41857147
133,assault,2014,365.7644348
133,assault,2015,277.8387146
133,assault,2016,350.1604919
133,assault,2017,331.1496582
133,assault,2018,311.0419922
133,assault,2019,342.2982788
133,assault,2020,326.7292175
133,assault,2021,257.2302551
133,assault,2022,268.8728027
133,assault,2023,266.9587097
133,autotheft,2014,58.52231216
133,autotheft,2015,51.18081284
133,autotheft,2016,36.47505188
133,autotheft,2017,64.7901535
133,autotheft,2018,70.69136047
133,autotheft,2019,153.6849518
133,autotheft,2020,69.51686096
133,autotheft,2021,152.9477234
133,autotheft,2022,179.2485352
133,autotheft,2023,314.8743896
133,biketheft,2014,7.315289021
133,biketheft,2015,14.62308979
133,biketheft,2016,43.77006149
133,biketheft,2017,28.79562378
133,biketheft,2018,42.41481781
133,biketheft,2019,20.95703888
133,biketheft,2020,20.85505676
133,biketheft,2021,0
133,biketheft,2022,0
133,biketheft,2023,NA
133,breakenter,2014,95.09875488
133,breakenter,2015,109.673172
133,breakenter,2016,131.3101807
133,breakenter,2017,165.5748291
133,breakenter,2018,113.1061783
133,breakenter,2019,202.5847015
133,breakenter,2020,55.61348724
133,breakenter,2021,34.76084518
133,breakenter,2022,144.7776642
133,breakenter,2023,116.3666229
133,homicide,2014,0
133,homicide,2015,0
133,homicide,2016,0
133,homicide,2017,7.198905945
133,homicide,2018,7.069136143
133,homicide,2019,0
133,homicide,2020,0
133,homicide,2021,0
133,homicide,2022,0
133,homicide,2023,NA
133,robbery,2014,65.83760071
133,robbery,2015,21.93463516
133,robbery,2016,80.24510956
133,robbery,2017,86.38687134
133,robbery,2018,42.41481781
133,robbery,2019,6.98567915
133,robbery,2020,20.85505676
133,robbery,2021,41.7130127
133,robbery,2022,NA
133,robbery,2023,47.91566849
133,shooting,2014,0
133,shooting,2015,0
133,shooting,2016,14.59002018
133,shooting,2017,0
133,shooting,2018,14.13827229
133,shooting,2019,0
133,shooting,2020,6.951685905
133,shooting,2021,0
133,shooting,2022,0
133,shooting,2023,NA
133,theftfrommv,2014,256.0351257
133,theftfrommv,2015,95.05008698
133,theftfrommv,2016,342.8654785
133,theftfrommv,2017,316.7518616
133,theftfrommv,2018,205.0049438
133,theftfrommv,2019,230.52742
133,theftfrommv,2020,278.0674438
133,theftfrommv,2021,250.2780914
133,theftfrommv,2022,403.8606339
133,theftfrommv,2023,198.5077667
133,theftover,2014,7.315289021
133,theftover,2015,7.311544895
133,theftover,2016,7.29501009
133,theftover,2017,28.79562378
133,theftover,2018,14.13827229
133,theftover,2019,20.95703888
133,theftover,2020,6.951685905
133,theftover,2021,13.90433788
133,theftover,2022,27.5766983
133,theftover,2023,13.69019127
130,assault,2014,249.5229645
130,assault,2015,318.2003174
130,assault,2016,327.6491089
130,assault,2017,283.3903809
130,assault,2018,264.7613525
130,assault,2019,344.0366821
130,assault,2020,303.5497437
130,assault,2021,228.9967041
130,assault,2022,238.1460114
130,assault,2023,313.7006226
130,autotheft,2014,143.1087646
130,autotheft,2015,159.1001587
130,autotheft,2016,130.3149872
130,autotheft,2017,220.8236694
130,autotheft,2018,330.0449829
130,autotheft,2019,304.6158142
130,autotheft,2020,253.5533142
130,autotheft,2021,286.2458801
130,autotheft,2022,366.105072
130,autotheft,2023,1050.368286
130,biketheft,2014,7.338911057
130,biketheft,2015,7.400007248
130,biketheft,2016,0
130,biketheft,2017,11.04118347
130,biketheft,2018,14.50747108
130,biketheft,2019,10.75114632
130,biketheft,2020,3.571173429
130,biketheft,2021,28.62458801
130,biketheft,2022,3.524725953
130,biketheft,2023,10.57417774
130,breakenter,2014,374.2844543
130,breakenter,2015,432.9004211
130,breakenter,2016,249.4601288
130,breakenter,2017,415.8845825
130,breakenter,2018,435.2241516
130,breakenter,2019,473.0504456
130,breakenter,2020,214.2704163
130,breakenter,2021,318.4485474
130,breakenter,2022,223.9283447
130,breakenter,2023,271.4039001
130,homicide,2014,0
130,homicide,2015,0
130,homicide,2016,0
130,homicide,2017,0
130,homicide,2018,0
130,homicide,2019,3.583715677
130,homicide,2020,0
130,homicide,2021,3.578073502
130,homicide,2022,3.554418087
130,homicide,2023,NA
130,robbery,2014,143.1087646
130,robbery,2015,136.9001312
130,robbery,2016,148.9314117
130,robbery,2017,106.7314453
130,robbery,2018,61.65675354
130,robbery,2019,125.4300461
130,robbery,2020,114.2775497
130,robbery,2021,57.24917603
130,robbery,2022,120.8502197
130,robbery,2023,130.414856
130,shooting,2014,0
130,shooting,2015,7.400007248
130,shooting,2016,3.723285437
130,shooting,2017,0
130,shooting,2018,7.253735542
130,shooting,2019,3.583715677
130,shooting,2020,3.571173429
130,shooting,2021,21.46844101
130,shooting,2022,14.21767235
130,shooting,2023,10.57417774
130,theftfrommv,2014,245.8535156
130,theftfrommv,2015,240.5002441
130,theftfrommv,2016,160.1012726
130,theftfrommv,2017,276.0296021
130,theftfrommv,2018,275.6419678
130,theftfrommv,2019,304.6158142
130,theftfrommv,2020,299.9785767
130,theftfrommv,2021,239.7309265
130,theftfrommv,2022,292.5522541
130,theftfrommv,2023,313.7006226
130,theftover,2014,58.71128845
130,theftover,2015,51.80005264
130,theftover,2016,33.50956726
130,theftover,2017,69.92749786
130,theftover,2018,65.28362274
130,theftover,2019,78.84174347
130,theftover,2020,42.8540802
130,theftover,2021,28.62458801
130,theftover,2022,42.65301895
130,theftover,2023,84.59342194
129,assault,2014,221.2097168
129,assault,2015,257.2755432
129,assault,2016,276.6251831
129,assault,2017,250.2168579
129,assault,2018,262.7861938
129,assault,2019,263.0211792
129,assault,2020,239.4899445
129,assault,2021,200.9659271
129,assault,2022,251.4344635
129,assault,2023,262.3160706
129,autotheft,2014,56.12783813
129,autotheft,2015,96.89598846
129,autotheft,2016,60.72259903
129,autotheft,2017,110.0954132
129,autotheft,2018,137.9627533
129,autotheft,2019,136.3813477
129,autotheft,2020,203.8900909
129,autotheft,2021,168.5520782
129,autotheft,2022,157.9524231
129,autotheft,2023,380.6781921
129,biketheft,2014,13.2065506
129,biketheft,2015,23.38868713
129,biketheft,2016,6.746955395
129,biketheft,2017,0
129,biketheft,2018,3.284827471
129,biketheft,2019,3.247174978
129,biketheft,2020,3.236350775
129,biketheft,2021,6.482771873
129,biketheft,2022,0
129,biketheft,2023,12.79590511
129,breakenter,2014,151.8753357
129,breakenter,2015,180.4270172
129,breakenter,2016,165.300415
129,breakenter,2017,163.4750061
129,breakenter,2018,226.6530914
129,breakenter,2019,181.8417969
129,breakenter,2020,55.01796341
129,breakenter,2021,58.34494781
129,breakenter,2022,77.36444855
129,breakenter,2023,140.7549591
129,homicide,2014,3.30163765
129,homicide,2015,0
129,homicide,2016,0
129,homicide,2017,0
129,homicide,2018,0
129,homicide,2019,0
129,homicide,2020,0
129,homicide,2021,0
129,homicide,2022,0
129,homicide,2023,NA
129,robbery,2014,118.8589554
129,robbery,2015,123.6259155
129,robbery,2016,50.60216522
129,robbery,2017,73.39694214
129,robbery,2018,144.5324097
129,robbery,2019,120.1454697
129,robbery,2020,55.01796341
129,robbery,2021,22.68970299
129,robbery,2022,35.4587059
129,robbery,2023,47.98464584
129,shooting,2014,0
129,shooting,2015,0
129,shooting,2016,3.373477697
129,shooting,2017,3.336224794
129,shooting,2018,0
129,shooting,2019,6.494349957
129,shooting,2020,6.47270155
129,shooting,2021,0
129,shooting,2022,3.223518848
129,shooting,2023,3.198976278
129,theftfrommv,2014,208.0031738
129,theftfrommv,2015,157.0383301
129,theftfrommv,2016,161.9269257
129,theftfrommv,2017,320.2775879
129,theftfrommv,2018,226.6530914
129,theftfrommv,2019,224.055069
129,theftfrommv,2020,194.1810455
129,theftfrommv,2021,103.72435
129,theftfrommv,2022,143.9539347
129,theftfrommv,2023,95.96929169
129,theftover,2014,3.30163765
129,theftover,2015,20.0474453
129,theftover,2016,16.86738777
129,theftover,2017,36.69847107
129,theftover,2018,13.13930988
129,theftover,2019,9.741524696
129,theftover,2020,16.18175316
129,theftover,2021,6.482771873
129,theftover,2022,9.670556068
129,theftover,2023,15.99488163
128,assault,2014,439.7648926
128,assault,2015,430.8361511
128,assault,2016,536.835144
128,assault,2017,446.769989
128,assault,2018,461.5324402
128,assault,2019,462.1142578
128,assault,2020,477.2462463
128,assault,2021,565.0557861
128,assault,2022,645.8204346
128,assault,2023,679.7879028
128,autotheft,2014,139.5407867
128,autotheft,2015,121.3033829
128,autotheft,2016,111.4965286
128,autotheft,2017,140.8734131
128,autotheft,2018,148.6290894
128,autotheft,2019,221.5093231
128,autotheft,2020,236.7442017
128,autotheft,2021,144.9814148
128,autotheft,2022,299.193634
128,autotheft,2023,452.0055542
128,biketheft,2014,4.228508472
128,biketheft,2015,20.91437721
128,biketheft,2016,12.38850307
128,biketheft,2017,28.17468262
128,biketheft,2018,23.46775055
128,biketheft,2019,11.45737839
128,biketheft,2020,18.78922272
128,biketheft,2021,37.17472076
128,biketheft,2022,21.35459302
128,biketheft,2023,42.70918655
128,breakenter,2014,308.6811218
128,breakenter,2015,250.9725189
128,breakenter,2016,251.8995667
128,breakenter,2017,370.2958374
128,breakenter,2018,363.7501526
128,breakenter,2019,381.9126282
128,breakenter,2020,304.3854065
128,breakenter,2021,163.5687714
128,breakenter,2022,193.3812561
128,breakenter,2023,238.4596252
128,homicide,2014,0
128,homicide,2015,0
128,homicide,2016,0
128,homicide,2017,0
128,homicide,2018,3.911291838
128,homicide,2019,0
128,homicide,2020,7.515688896
128,homicide,2021,3.717472076
128,homicide,2022,0
128,homicide,2023,NA
128,robbery,2014,109.9412231
128,robbery,2015,100.3890076
128,robbery,2016,86.71952057
128,robbery,2017,136.848465
128,robbery,2018,129.0726318
128,robbery,2019,106.9355316
128,robbery,2020,67.6411972
128,robbery,2021,70.63197327
128,robbery,2022,120.407196
128,robbery,2023,64.06378174
128,shooting,2014,0
128,shooting,2015,0
128,shooting,2016,8.259002686
128,shooting,2017,16.09981918
128,shooting,2018,19.55645943
128,shooting,2019,11.45737839
128,shooting,2020,3.757844448
128,shooting,2021,18.58736038
128,shooting,2022,10.94610882
128,shooting,2023,21.35459328
128,theftfrommv,2014,363.6517334
128,theftfrommv,2015,296.9841614
128,theftfrommv,2016,256.0290833
128,theftfrommv,2017,338.0961914
128,theftfrommv,2018,281.6130066
128,theftfrommv,2019,221.5093231
128,theftfrommv,2020,248.0177307
128,theftfrommv,2021,319.7026062
128,theftfrommv,2022,295.4052034
128,theftfrommv,2023,256.255127
128,theftover,2014,80.34166718
128,theftover,2015,37.64587784
128,theftover,2016,49.5540123
128,theftover,2017,56.34936523
128,theftover,2018,39.11291885
128,theftover,2019,57.28689194
128,theftover,2020,30.06275558
128,theftover,2021,22.30483246
128,theftover,2022,36.48703003
128,theftover,2023,39.15008545
126,assault,2014,539.6762085
126,assault,2015,667.2793579
126,assault,2016,780.3479614
126,assault,2017,767.8676758
126,assault,2018,781.432251
126,assault,2019,635.2995605
126,assault,2020,495.3916931
126,assault,2021,543.1223755
126,assault,2022,716.6672974
126,assault,2023,829.3388062
126,autotheft,2014,203.8776703
126,autotheft,2015,167.8187561
126,autotheft,2016,175.1801605
126,autotheft,2017,161.4490967
126,autotheft,2018,318.7932434
126,autotheft,2019,234.8683167
126,autotheft,2020,280.3379517
126,autotheft,2021,188.7446594
126,autotheft,2022,264.4387512
126,autotheft,2023,372.8220215
126,biketheft,2014,19.98800659
126,biketheft,2015,15.98273849
126,biketheft,2016,11.94410133
126,biketheft,2017,15.75113201
126,biketheft,2018,7.775444984
126,biketheft,2019,3.850300312
126,biketheft,2020,11.52073765
126,biketheft,2021,30.81545448
126,biketheft,2022,57.06459712
126,biketheft,2023,57.06459808
126,breakenter,2014,363.7817383
126,breakenter,2015,335.6375122
126,breakenter,2016,282.677063
126,breakenter,2017,346.5249023
126,breakenter,2018,256.5896912
126,breakenter,2019,219.4671173
126,breakenter,2020,276.4976807
126,breakenter,2021,146.3734131
126,breakenter,2022,279.7685242
126,breakenter,2023,251.0842285
126,homicide,2014,3.997601509
126,homicide,2015,0
126,homicide,2016,0
126,homicide,2017,3.937783003
126,homicide,2018,0
126,homicide,2019,7.700600624
126,homicide,2020,0
126,homicide,2021,11.55579567
126,homicide,2022,0
126,homicide,2023,15.21722603
126,robbery,2014,131.9208527
126,robbery,2015,147.840332
126,robbery,2016,230.9192963
126,robbery,2017,137.822403
126,robbery,2018,136.0702972
126,robbery,2019,146.3114166
126,robbery,2020,96.00614166
126,robbery,2021,65.48284149
126,robbery,2022,114.9733658
126,robbery,2023,114.1291962
126,shooting,2014,3.997601509
126,shooting,2015,15.98273849
126,shooting,2016,39.81367111
126,shooting,2017,27.56448174
126,shooting,2018,31.10177994
126,shooting,2019,26.95210266
126,shooting,2020,23.0414753
126,shooting,2021,23.11159134
126,shooting,2022,19.16222763
126,shooting,2023,7.608613014
126,theftfrommv,2014,307.8153076
126,theftfrommv,2015,403.5641479
126,theftfrommv,2016,266.7516174
126,theftfrommv,2017,232.3291931
126,theftfrommv,2018,244.9265289
126,theftfrommv,2019,300.3234253
126,theftfrommv,2020,433.9477844
126,theftfrommv,2021,354.3777161
126,theftfrommv,2022,304.344518
126,theftfrommv,2023,369.0177307
126,theftover,2014,23.98560905
126,theftover,2015,39.95684814
126,theftover,2016,47.77640533
126,theftover,2017,15.75113201
126,theftover,2018,58.31583786
126,theftover,2019,30.8024025
126,theftover,2020,19.2012291
126,theftover,2021,15.40772724
126,theftover,2022,30.65956306
126,theftover,2023,91.30335236
125,assault,2014,697.8417358
125,assault,2015,737.6110229
125,assault,2016,740.1608276
125,assault,2017,601.5569458
125,assault,2018,624.9561157
125,assault,2019,558.8543701
125,assault,2020,596.2401733
125,assault,2021,650.3605347
125,assault,2022,587.361145
125,assault,2023,892.2880859
125,autotheft,2014,35.97122192
125,autotheft,2015,85.93526459
125,autotheft,2016,42.70158768
125,autotheft,2017,35.38570404
125,autotheft,2018,21.06593704
125,autotheft,2019,55.8854332
125,autotheft,2020,42.08754349
125,autotheft,2021,70.69136047
125,autotheft,2022,70.7664032
125,autotheft,2023,240.7761536
125,biketheft,2014,0
125,biketheft,2015,21.48381615
125,biketheft,2016,0
125,biketheft,2017,14.15428162
125,biketheft,2018,21.06593704
125,biketheft,2019,27.9427166
125,biketheft,2020,28.05836105
125,biketheft,2021,7.069136143
125,biketheft,2022,21.24495432
125,biketheft,2023,35.40825653
125,breakenter,2014,237.4100647
125,breakenter,2015,322.2572327
125,breakenter,2016,120.9878311
125,breakenter,2017,205.2370911
125,breakenter,2018,133.4176025
125,breakenter,2019,132.7279053
125,breakenter,2020,105.2188568
125,breakenter,2021,127.2444534
125,breakenter,2022,84.91967773
125,breakenter,2023,106.2247696
125,homicide,2014,NA
125,homicide,2015,NA
125,homicide,2016,NA
125,homicide,2017,NA
125,homicide,2018,NA
125,homicide,2019,NA
125,homicide,2020,NA
125,homicide,2021,NA
125,homicide,2022,NA
125,homicide,2023,NA
125,robbery,2014,129.4963989
125,robbery,2015,107.419075
125,robbery,2016,64.05238342
125,robbery,2017,92.00283051
125,robbery,2018,49.15385056
125,robbery,2019,83.82815552
125,robbery,2020,14.02918053
125,robbery,2021,28.27654457
125,robbery,2022,28.30656052
125,robbery,2023,28.32660484
125,shooting,2014,7.194244385
125,shooting,2015,0
125,shooting,2016,0
125,shooting,2017,0
125,shooting,2018,7.021978855
125,shooting,2019,6.98567915
125,shooting,2020,7.014590263
125,shooting,2021,0
125,shooting,2022,14.15328026
125,shooting,2023,14.16330242
125,theftfrommv,2014,86.33093262
125,theftfrommv,2015,207.6768799
125,theftfrommv,2016,106.7539673
125,theftfrommv,2017,155.6970978
125,theftfrommv,2018,147.4615479
125,theftfrommv,2019,209.5703735
125,theftfrommv,2020,231.4814758
125,theftfrommv,2021,282.7654419
125,theftfrommv,2022,304.511012
125,theftfrommv,2023,226.6128387
125,theftover,2014,7.194244385
125,theftover,2015,28.6450882
125,theftover,2016,28.46772385
125,theftover,2017,7.077140808
125,theftover,2018,7.021978855
125,theftover,2019,13.9713583
125,theftover,2020,NA
125,theftover,2021,21.20740891
125,theftover,2022,14.15328026
125,theftover,2023,14.16330242
124,assault,2014,1232.195313
124,assault,2015,1429.706177
124,assault,2016,1215.218628
124,assault,2017,1109.734131
124,assault,2018,1231.678101
124,assault,2019,1227.604492
124,assault,2020,1011.944275
124,assault,2021,1013.024597
124,assault,2022,1254.022827
124,assault,2023,1744.345947
124,autotheft,2014,146.9590759
124,autotheft,2015,68.08124542
124,autotheft,2016,73.82169342
124,autotheft,2017,168.9950409
124,autotheft,2018,167.1961212
124,autotheft,2019,132.7140045
124,autotheft,2020,171.4222565
124,autotheft,2021,183.6802826
124,autotheft,2022,294.085022
124,autotheft,2023,247.6201019
124,biketheft,2014,5.652272224
124,biketheft,2015,34.04062271
124,biketheft,2016,28.39295769
124,biketheft,2017,56.3316803
124,biketheft,2018,66.87844849
124,biketheft,2019,16.58925056
124,biketheft,2020,22.11899948
124,biketheft,2021,50.09462357
124,biketheft,2022,44.02135035
124,biketheft,2023,44.02135086
124,breakenter,2014,276.9613342
124,breakenter,2015,204.2437286
124,breakenter,2016,261.21521
124,breakenter,2017,281.6584167
124,breakenter,2018,267.5137939
124,breakenter,2019,226.7197571
124,breakenter,2020,176.9519958
124,breakenter,2021,194.8124237
124,breakenter,2022,244.1460419
124,breakenter,2023,225.6094208
124,homicide,2014,0
124,homicide,2015,0
124,homicide,2016,0
124,homicide,2017,0
124,homicide,2018,11.14640808
124,homicide,2019,5.52974987
124,homicide,2020,0
124,homicide,2021,11.13213825
124,homicide,2022,0
124,homicide,2023,NA
124,robbery,2014,440.8772278
124,robbery,2015,380.1202698
124,robbery,2016,164.6791534
124,robbery,2017,304.1910706
124,robbery,2018,172.7693176
124,robbery,2019,160.3627472
124,robbery,2020,149.3032532
124,robbery,2021,155.8499451
124,robbery,2022,166.4632111
124,robbery,2023,181.5880737
124,shooting,2014,0
124,shooting,2015,0
124,shooting,2016,11.35718346
124,shooting,2017,16.89950371
124,shooting,2018,16.71961212
124,shooting,2019,11.05949974
124,shooting,2020,5.52974987
124,shooting,2021,11.13213825
124,shooting,2022,16.64632034
124,shooting,2023,38.51868057
124,theftfrommv,2014,186.5249786
124,theftfrommv,2015,283.6718445
124,theftfrommv,2016,193.072113
124,theftfrommv,2017,416.8544312
124,theftfrommv,2018,328.8190308
124,theftfrommv,2019,387.082489
124,theftfrommv,2020,403.6717529
124,theftfrommv,2021,361.7944946
124,theftfrommv,2022,528.2562043
124,theftfrommv,2023,401.6948242
124,theftover,2014,33.91363144
124,theftover,2015,17.02031136
124,theftover,2016,28.39295769
124,theftover,2017,22.53267288
124,theftover,2018,111.4640808
124,theftover,2019,33.17850113
124,theftover,2020,49.76774979
124,theftover,2021,16.69820786
124,theftover,2022,27.74386787
124,theftover,2023,66.0320282
123,assault,2014,499.3218994
123,assault,2015,610.5834351
123,assault,2016,677.7990112
123,assault,2017,720.4698486
123,assault,2018,818.0201416
123,assault,2019,793.0029297
123,assault,2020,635.5809937
123,assault,2021,564.1261597
123,assault,2022,762.6202393
123,assault,2023,1021.09137
123,autotheft,2014,117.1248932
123,autotheft,2015,80.17762756
123,autotheft,2016,67.7798996
123,autotheft,2017,108.9786301
123,autotheft,2018,136.3366852
123,autotheft,2019,110.7871704
123,autotheft,2020,109.7821655
123,autotheft,2021,178.4480743
123,autotheft,2022,239.0302277
123,autotheft,2023,334.7840576
123,biketheft,2014,36.98680878
123,biketheft,2015,12.33501911
123,biketheft,2016,43.13266373
123,biketheft,2017,54.48931503
123,biketheft,2018,5.9276824
123,biketheft,2019,23.32361603
123,biketheft,2020,28.89004517
123,biketheft,2021,11.51277924
123,biketheft,2022,16.73920321
123,biketheft,2023,16.7392025
123,breakenter,2014,258.9076538
123,breakenter,2015,357.7155457
123,breakenter,2016,363.5467224
123,breakenter,2017,217.9572601
123,breakenter,2018,314.1671753
123,breakenter,2019,268.2215881
123,breakenter,2020,208.008316
123,breakenter,2021,172.6916809
123,breakenter,2022,119.5151138
123,breakenter,2023,133.91362
123,homicide,2014,0
123,homicide,2015,6.167509556
123,homicide,2016,0
123,homicide,2017,0
123,homicide,2018,5.9276824
123,homicide,2019,5.830904007
123,homicide,2020,0
123,homicide,2021,5.756389618
123,homicide,2022,0
123,homicide,2023,5.579734325
123,robbery,2014,178.769577
123,robbery,2015,135.6852112
123,robbery,2016,154.0452271
123,robbery,2017,205.848526
123,robbery,2018,88.91523743
123,robbery,2019,169.0962067
123,robbery,2020,132.8942108
123,robbery,2021,74.83306122
123,robbery,2022,79.67674255
123,robbery,2023,72.5365448
123,shooting,2014,0
123,shooting,2015,12.33501911
123,shooting,2016,0
123,shooting,2017,0
123,shooting,2018,11.8553648
123,shooting,2019,5.830904007
123,shooting,2020,5.778008938
123,shooting,2021,0
123,shooting,2022,22.76478195
123,shooting,2023,22.3189373
123,theftfrommv,2014,240.4142456
123,theftfrommv,2015,345.3805237
123,theftfrommv,2016,388.1939697
123,theftfrommv,2017,429.8601379
123,theftfrommv,2018,385.2993469
123,theftfrommv,2019,623.9066772
123,theftfrommv,2020,508.4647827
123,theftfrommv,2021,420.2164307
123,theftfrommv,2022,435.2192836
123,theftfrommv,2023,273.4069824
123,theftover,2014,24.65787125
123,theftover,2015,30.8375473
123,theftover,2016,18.48542786
123,theftover,2017,42.38057709
123,theftover,2018,17.78304672
123,theftover,2019,17.49271202
123,theftover,2020,52.00207901
123,theftover,2021,17.26916885
123,theftover,2022,28.45597839
123,theftover,2023,11.15946865
122,assault,2014,628.0561523
122,assault,2015,597.1623535
122,assault,2016,887.414856
122,assault,2017,714.6661987
122,assault,2018,871.2021484
122,assault,2019,904.7619019
122,assault,2020,630.5878296
122,assault,2021,615.3846436
122,assault,2022,685.5812378
122,assault,2023,892.5139771
122,autotheft,2014,58.31949997
122,autotheft,2015,76.32902527
122,autotheft,2016,67.22839355
122,autotheft,2017,57.70596695
122,autotheft,2018,105.0696106
122,autotheft,2019,112.5541153
122,autotheft,2020,86.38189697
122,autotheft,2021,130.0108337
122,autotheft,2022,198.3442535
122,autotheft,2023,303.1985168
122,biketheft,2014,44.86115646
122,biketheft,2015,80.8189621
122,biketheft,2016,98.60164642
122,biketheft,2017,75.46164703
122,biketheft,2018,35.02320099
122,biketheft,2019,21.64502144
122,biketheft,2020,60.46732712
122,biketheft,2021,47.67063904
122,biketheft,2022,25.62241107
122,biketheft,2023,25.62241173
122,breakenter,2014,327.4864197
122,breakenter,2015,363.6853333
122,breakenter,2016,340.6238708
122,breakenter,2017,368.4303894
122,breakenter,2018,306.4530334
122,breakenter,2019,246.7532501
122,breakenter,2020,198.67836
122,breakenter,2021,182.0151672
122,breakenter,2022,133.6667786
122,breakenter,2023,149.4640656
122,homicide,2014,0
122,homicide,2015,4.489942551
122,homicide,2016,0
122,homicide,2017,4.438920498
122,homicide,2018,4.377900124
122,homicide,2019,0
122,homicide,2020,0
122,homicide,2021,0
122,homicide,2022,4.311831474
122,homicide,2023,NA
122,robbery,2014,71.77784729
122,robbery,2015,116.7385025
122,robbery,2016,112.0473251
122,robbery,2017,66.5838089
122,robbery,2018,96.31380463
122,robbery,2019,138.5281372
122,robbery,2020,90.70098877
122,robbery,2021,60.67172241
122,robbery,2022,64.67747498
122,robbery,2023,55.51522446
122,shooting,2014,0
122,shooting,2015,0
122,shooting,2016,0
122,shooting,2017,0
122,shooting,2018,0
122,shooting,2019,8.658008575
122,shooting,2020,0
122,shooting,2021,4.333694458
122,shooting,2022,0
122,shooting,2023,4.270401955
122,theftfrommv,2014,372.3475952
122,theftfrommv,2015,484.9137878
122,theftfrommv,2016,416.8160706
122,theftfrommv,2017,257.4573975
122,theftfrommv,2018,429.0342407
122,theftfrommv,2019,402.5974121
122,theftfrommv,2020,380.0803223
122,theftfrommv,2021,294.6912231
122,theftfrommv,2022,294.6577273
122,theftfrommv,2023,230.6016998
122,theftover,2014,13.45834637
122,theftover,2015,22.44971275
122,theftover,2016,26.89135933
122,theftover,2017,22.19460297
122,theftover,2018,35.02320099
122,theftover,2019,30.30303001
122,theftover,2020,21.59547424
122,theftover,2021,17.33477783
122,theftover,2022,25.87099075
122,theftover,2023,29.89281273
168,assault,2014,2594.75
168,assault,2015,3026.846191
168,assault,2016,2722.696777
168,assault,2017,3436.053223
168,assault,2018,3452.536133
168,assault,2019,4050.698975
168,assault,2020,3184.354004
168,assault,2021,3633.606201
168,assault,2022,3168.952393
168,assault,2023,3639.793701
168,autotheft,2014,204.2514496
168,autotheft,2015,144.4976807
168,autotheft,2016,129.6522217
168,autotheft,2017,101.2731476
168,autotheft,2018,329.4666748
168,autotheft,2019,280.9355774
168,autotheft,2020,156.7103424
168,autotheft,2021,272.9754333
168,autotheft,2022,250.948349
168,autotheft,2023,249.6809692
168,biketheft,2014,1195.249268
168,biketheft,2015,981.0631714
168,biketheft,2016,892.3123779
168,biketheft,2017,1164.641235
168,biketheft,2018,1290.411133
168,biketheft,2019,1123.74231
168,biketheft,2020,639.3781738
168,biketheft,2021,1000.909912
168,biketheft,2022,982.0784553
168,biketheft,2023,1137.435547
168,breakenter,2014,665.7084351
168,breakenter,2015,623.621582
168,breakenter,2016,648.2611084
168,breakenter,2017,810.1851807
168,breakenter,2018,844.2583618
168,breakenter,2019,1182.542847
168,breakenter,2020,902.6515503
168,breakenter,2021,976.6454468
168,breakenter,2022,641.9608765
168,breakenter,2023,654.7189941
168,homicide,2014,7.564868927
168,homicide,2015,15.21028233
168,homicide,2016,7.626601696
168,homicide,2017,0
168,homicide,2018,13.72777843
168,homicide,2019,0
168,homicide,2020,6.268413544
168,homicide,2021,0
168,homicide,2022,0
168,homicide,2023,11.09693146
168,robbery,2014,673.2733154
168,robbery,2015,768.1192627
168,robbery,2016,762.6601563
168,robbery,2017,882.5231323
168,robbery,2018,981.5361328
168,robbery,2019,751.3393555
168,robbery,2020,539.0835571
168,robbery,2021,582.3475952
168,robbery,2022,443.5366211
168,robbery,2023,499.3619385
168,shooting,2014,0
168,shooting,2015,30.42056465
168,shooting,2016,22.87980461
168,shooting,2017,0
168,shooting,2018,13.72777843
168,shooting,2019,32.66692734
168,shooting,2020,25.07365417
168,shooting,2021,42.46284485
168,shooting,2022,17.50802422
168,shooting,2023,27.74232864
168,theftfrommv,2014,1460.019653
168,theftfrommv,2015,1201.612305
168,theftfrommv,2016,1090.604004
168,theftfrommv,2017,1642.071777
168,theftfrommv,2018,1249.227783
168,theftfrommv,2019,1659.47998
168,theftfrommv,2020,1203.5354
168,theftfrommv,2021,715.8022461
168,theftfrommv,2022,449.4257338
168,theftfrommv,2023,626.9766235
168,theftover,2014,173.9919739
